timestamp,temperature_c,humidity_pct,soil_moisture_pct,light_lux
2026-01-05T07:45:00Z,24.801,61.483,54.599,18283.994
2026-01-05T08:00:00Z,24.843,62.368,54.460,20754.082
2026-01-05T08:15:00Z,24.894,61.375,54.536,22844.529
2026-01-05T08:30:00Z,25.503,60.953,54.523,25245.621
2026-01-05T08:45:00Z,25.566,61.393,54.576,27151.544
2026-01-05T09:00:00Z,25.481,60.670,54.036,29126.992
2026-01-05T09:15:00Z,25.792,60.031,54.142,30829.600
2026-01-05T09:30:00Z,26.088,59.439,53.904,32729.954
2026-01-05T09:45:00Z,25.850,59.408,53.760,34125.430
2026-01-05T10:00:00Z,26.401,59.765,53.874,35625.857
2026-01-05T10:15:00Z,26.537,59.748,53.594,36985.222
2026-01-05T10:30:00Z,26.734,58.959,53.392,38060.063
2026-01-05T10:45:00Z,26.759,58.635,53.674,38968.981
2026-01-05T11:00:00Z,26.455,58.830,53.219,39833.537
2026-01-05T11:15:00Z,26.401,58.109,53.080,40372.784
2026-01-05T11:30:00Z,26.843,58.103,53.288,40899.247
2026-01-05T11:45:00Z,26.518,58.186,53.184,41133.543
2026-01-05T12:00:00Z,26.645,58.409,53.081,41220.611
2026-01-05T12:15:00Z,26.684,58.278,52.774,41198.353
2026-01-05T12:30:00Z,26.723,58.680,52.891,40873.085
2026-01-05T12:45:00Z,26.746,58.135,52.904,40419.061
2026-01-05T13:00:00Z,26.959,58.186,52.346,39888.014
2026-01-05T13:15:00Z,26.641,58.746,52.352,38827.619
2026-01-05T13:30:00Z,26.230,59.299,52.379,38076.672
2026-01-05T13:45:00Z,26.439,58.936,52.320,36949.094
2026-01-05T14:00:00Z,26.256,60.009,51.964,35559.623
2026-01-05T14:15:00Z,26.311,59.071,52.083,34143.647
2026-01-05T14:30:00Z,25.768,60.132,51.715,32597.295
2026-01-05T14:45:00Z,25.537,60.719,51.983,31105.711
2026-01-05T15:00:00Z,25.651,60.253,51.902,29147.752
2026-01-05T15:15:00Z,25.513,60.215,51.631,27331.983
2026-01-05T15:30:00Z,25.331,60.924,51.300,25208.010
2026-01-05T15:45:00Z,25.110,60.792,51.612,23007.887
2026-01-05T16:00:00Z,24.651,61.471,51.249,20648.056
2026-01-05T16:15:00Z,24.943,62.037,51.161,18140.013
2026-01-05T16:30:00Z,24.189,62.863,51.093,15903.512
2026-01-05T16:45:00Z,24.412,62.957,51.015,13292.414
2026-01-05T17:00:00Z,23.722,62.982,50.936,10630.013
2026-01-05T17:15:00Z,23.800,63.894,50.843,8187.407
2026-01-05T17:30:00Z,23.407,63.780,50.637,5489.424
2026-01-05T17:45:00Z,22.976,64.909,50.630,2686.586
2026-01-05T18:00:00Z,22.703,64.328,50.583,216.373
2026-01-05T18:15:00Z,22.626,65.700,50.194,0.000
2026-01-05T18:30:00Z,22.223,66.246,50.078,0.000
2026-01-05T18:45:00Z,21.955,65.924,50.032,0.000
2026-01-05T19:00:00Z,21.877,66.097,50.231,0.000
2026-01-05T19:15:00Z,21.536,67.127,49.812,0.000
2026-01-05T19:30:00Z,21.480,67.655,49.745,0.000
2026-01-05T19:45:00Z,21.527,68.007,49.835,0.000
2026-01-05T20:00:00Z,21.244,68.033,49.611,0.000
2026-01-05T20:15:00Z,20.795,68.405,49.323,0.000
2026-01-05T20:30:00Z,20.830,68.894,49.502,0.000
2026-01-05T20:45:00Z,20.835,69.710,49.565,0.000
2026-01-05T21:00:00Z,20.213,70.110,49.281,0.000
2026-01-05T21:15:00Z,19.898,69.413,49.030,0.000
2026-01-05T21:30:00Z,20.073,69.832,49.212,0.000
2026-01-05T21:45:00Z,19.801,70.491,48.963,0.000
2026-01-05T22:00:00Z,19.904,71.208,48.674,0.000
2026-01-05T22:15:00Z,19.629,70.464,48.490,0.000
2026-01-05T22:30:00Z,19.611,70.734,48.685,0.000
2026-01-05T22:45:00Z,19.711,71.183,48.548,0.000
2026-01-05T23:00:00Z,19.222,71.685,48.539,0.000
2026-01-05T23:15:00Z,19.418,71.900,48.413,0.000
2026-01-05T23:30:00Z,19.380,71.673,48.082,0.000
2026-01-05T23:45:00Z,19.013,71.469,48.183,0.000
2026-01-06T00:00:00Z,19.484,71.655,57.803,0.000
2026-01-06T00:15:00Z,19.210,71.144,57.703,0.000
2026-01-06T00:30:00Z,19.236,72.101,57.836,0.000
2026-01-06T00:45:00Z,19.138,71.146,57.875,0.000
2026-01-06T01:00:00Z,19.296,71.597,57.627,0.000
2026-01-06T01:15:00Z,19.466,70.652,57.374,0.000
2026-01-06T01:30:00Z,19.491,71.185,57.497,0.000
2026-01-06T01:45:00Z,19.497,70.745,57.352,0.000
2026-01-06T02:00:00Z,19.741,71.026,57.201,0.000
2026-01-06T02:15:00Z,19.908,70.412,57.150,0.000
2026-01-06T02:30:00Z,19.678,70.222,56.715,0.000
2026-01-06T02:45:00Z,20.300,69.728,56.901,0.000
2026-01-06T03:00:00Z,20.318,69.677,56.856,0.000
2026-01-06T03:15:00Z,20.200,69.423,56.559,0.000
2026-01-06T03:30:00Z,20.673,68.531,56.672,0.000
2026-01-06T03:45:00Z,21.105,68.792,56.490,0.000
2026-01-06T04:00:00Z,21.322,68.282,56.442,0.000
2026-01-06T04:15:00Z,21.409,67.272,55.980,0.000
2026-01-06T04:30:00Z,21.741,67.839,56.286,0.000
2026-01-06T04:45:00Z,21.514,66.880,55.910,0.000
2026-01-06T05:00:00Z,21.746,66.713,56.119,0.000
2026-01-06T05:15:00Z,22.080,65.796,56.018,0.000
2026-01-06T05:30:00Z,22.333,66.021,55.740,0.000
2026-01-06T05:45:00Z,23.017,64.808,55.444,0.000
2026-01-06T06:00:00Z,22.734,64.389,55.697,0.000
2026-01-06T06:15:00Z,23.513,64.291,55.374,2768.867
2026-01-06T06:30:00Z,23.449,63.897,55.259,5443.277
2026-01-06T06:45:00Z,23.724,63.440,55.171,8048.205
2026-01-06T07:00:00Z,23.823,63.842,55.280,10663.056
2026-01-06T07:15:00Z,24.232,63.548,55.120,13471.578
2026-01-06T07:30:00Z,24.428,62.074,54.654,15788.485
2026-01-06T07:45:00Z,24.727,62.789,54.802,18428.356
2026-01-06T08:00:00Z,25.109,62.139,54.839,20587.114
2026-01-06T08:15:00Z,25.386,61.049,54.535,23011.456
2026-01-06T08:30:00Z,25.281,61.315,54.545,25188.983
2026-01-06T08:45:00Z,25.433,60.205,54.442,27111.004
2026-01-06T09:00:00Z,25.767,60.270,54.033,29137.875
2026-01-06T09:15:00Z,25.895,59.968,54.059,30906.605
2026-01-06T09:30:00Z,26.365,59.601,54.061,32778.558
2026-01-06T09:45:00Z,26.237,59.099,54.124,34175.260
2026-01-06T10:00:00Z,26.243,58.674,53.759,35799.315
2026-01-06T10:15:00Z,26.465,59.061,53.751,36778.933
2026-01-06T10:30:00Z,26.535,58.479,53.616,38152.428
2026-01-06T10:45:00Z,26.780,59.023,53.487,39093.836
2026-01-06T11:00:00Z,26.389,58.400,53.211,39882.762
2026-01-06T11:15:00Z,26.961,58.355,53.128,40385.801
2026-01-06T11:30:00Z,26.467,59.016,53.284,40745.109
2026-01-06T11:45:00Z,26.770,59.188,53.223,40916.739
2026-01-06T12:00:00Z,26.757,58.289,52.901,41175.704
2026-01-06T12:15:00Z,26.967,59.122,53.108,41182.935
2026-01-06T12:30:00Z,26.434,57.863,52.589,40746.950
2026-01-06T12:45:00Z,26.928,58.964,52.877,40236.731
2026-01-06T13:00:00Z,26.872,58.526,52.806,39710.133
2026-01-06T13:15:00Z,26.646,58.876,52.356,38842.721
2026-01-06T13:30:00Z,26.629,59.422,52.339,37936.367
2026-01-06T13:45:00Z,26.203,58.879,52.107,36964.971
2026-01-06T14:00:00Z,26.221,59.093,52.363,35686.938
2026-01-06T14:15:00Z,26.361,59.124,52.122,34205.936
2026-01-06T14:30:00Z,25.835,59.361,51.820,32575.499
2026-01-06T14:45:00Z,25.664,60.554,51.794,30967.728
2026-01-06T15:00:00Z,25.672,60.784,51.993,29093.199
2026-01-06T15:15:00Z,25.487,61.282,51.794,27301.862
2026-01-06T15:30:00Z,25.073,61.149,51.699,25158.190
2026-01-06T15:45:00Z,25.290,61.593,51.376,22787.742
2026-01-06T16:00:00Z,24.646,61.063,51.119,20517.706
2026-01-06T16:15:00Z,24.534,62.187,51.113,18134.562
2026-01-06T16:30:00Z,24.158,62.785,51.034,15931.695
2026-01-06T16:45:00Z,23.899,63.238,51.223,13371.375
2026-01-06T17:00:00Z,24.329,64.014,50.885,10715.308
2026-01-06T17:15:00Z,23.673,63.912,50.981,8245.364
2026-01-06T17:30:00Z,23.610,63.464,50.518,5533.427
2026-01-06T17:45:00Z,23.494,64.147,50.786,2852.113
2026-01-06T18:00:00Z,23.202,64.410,50.384,123.166
2026-01-06T18:15:00Z,22.647,64.823,50.273,0.000
2026-01-06T18:30:00Z,22.301,66.453,50.053,0.000
2026-01-06T18:45:00Z,22.338,65.771,49.969,0.000
2026-01-06T19:00:00Z,21.806,67.062,50.107,0.000
2026-01-06T19:15:00Z,21.733,66.755,49.956,0.000
2026-01-06T19:30:00Z,21.587,67.217,49.866,0.000
2026-01-06T19:45:00Z,21.107,68.098,50.007,0.000
2026-01-06T20:00:00Z,21.327,67.971,49.909,0.000
2026-01-06T20:15:00Z,21.131,68.314,49.724,0.000
2026-01-06T20:30:00Z,20.987,69.617,49.413,0.000
2026-01-06T20:45:00Z,20.586,69.467,49.598,0.000
2026-01-06T21:00:00Z,20.630,69.234,49.051,0.000
2026-01-06T21:15:00Z,20.140,70.054,49.084,0.000
2026-01-06T21:30:00Z,19.817,69.887,48.914,0.000
2026-01-06T21:45:00Z,19.861,70.521,48.886,0.000
2026-01-06T22:00:00Z,19.748,71.117,48.662,0.000
2026-01-06T22:15:00Z,19.675,70.568,48.786,0.000
2026-01-06T22:30:00Z,19.517,71.638,48.518,0.000
2026-01-06T22:45:00Z,19.342,71.663,48.469,0.000
2026-01-06T23:00:00Z,19.033,71.683,48.219,0.000
2026-01-06T23:15:00Z,19.300,71.327,48.490,0.000
2026-01-06T23:30:00Z,19.232,71.800,48.305,0.000
2026-01-06T23:45:00Z,19.309,71.258,48.021,0.000
2026-01-07T00:00:00Z,19.088,71.576,58.211,0.000
2026-01-07T00:15:00Z,19.209,70.935,57.946,0.000
2026-01-07T00:30:00Z,19.416,71.016,57.925,0.000
2026-01-07T00:45:00Z,19.351,70.995,57.594,0.000
2026-01-07T01:00:00Z,19.497,71.403,57.339,0.000
2026-01-07T01:15:00Z,19.110,70.920,57.604,0.000
2026-01-07T01:30:00Z,19.648,71.125,57.162,0.000
2026-01-07T01:45:00Z,19.751,71.125,57.451,0.000
2026-01-07T02:00:00Z,19.748,70.797,57.127,0.000
2026-01-07T02:15:00Z,20.029,70.247,57.029,0.000
2026-01-07T02:30:00Z,19.965,69.714,56.751,0.000
2026-01-07T02:45:00Z,20.333,70.317,56.931,0.000
2026-01-07T03:00:00Z,20.569,69.075,56.836,0.000
2026-01-07T03:15:00Z,20.558,68.793,56.824,0.000
2026-01-07T03:30:00Z,20.488,68.596,56.708,0.000
2026-01-07T03:45:00Z,20.715,68.662,56.435,0.000
2026-01-07T04:00:00Z,21.380,68.638,56.156,0.000
2026-01-07T04:15:00Z,21.663,67.826,56.120,0.000
2026-01-07T04:30:00Z,21.688,67.924,56.287,0.000
2026-01-07T04:45:00Z,21.453,66.687,55.904,0.000
2026-01-07T05:00:00Z,21.930,66.638,56.046,0.000
2026-01-07T05:15:00Z,22.232,66.308,55.845,0.000
2026-01-07T05:30:00Z,22.237,66.542,55.788,0.000
2026-01-07T05:45:00Z,22.653,64.775,55.663,0.000
2026-01-07T06:00:00Z,23.289,64.785,55.603,0.000
2026-01-07T06:15:00Z,22.948,63.911,55.332,2937.641
2026-01-07T06:30:00Z,23.570,64.801,55.382,5498.803
2026-01-07T06:45:00Z,23.981,64.292,55.384,8263.586
2026-01-07T07:00:00Z,24.205,63.055,55.149,10655.894
2026-01-07T07:15:00Z,24.281,63.437,54.775,13247.845
2026-01-07T07:30:00Z,24.462,62.810,55.018,15914.130
2026-01-07T07:45:00Z,24.856,61.734,54.738,18313.875
2026-01-07T08:00:00Z,24.805,61.451,54.635,20732.933
2026-01-07T08:15:00Z,25.441,61.305,54.485,22942.520
2026-01-07T08:30:00Z,25.523,61.629,54.679,25240.293
2026-01-07T08:45:00Z,25.217,60.244,54.131,27053.496
2026-01-07T09:00:00Z,25.563,59.817,54.089,29175.798
2026-01-07T09:15:00Z,26.178,60.483,54.079,30938.085
2026-01-07T09:30:00Z,26.217,59.722,54.055,32610.059
2026-01-07T09:45:00Z,26.369,59.106,53.954,34136.654
2026-01-07T10:00:00Z,26.128,59.490,53.825,35630.627
2026-01-07T10:15:00Z,26.502,59.709,53.632,36921.526
2026-01-07T10:30:00Z,26.438,58.429,53.806,37897.957
2026-01-07T10:45:00Z,26.868,58.744,53.461,39075.881
2026-01-07T11:00:00Z,26.371,59.190,53.610,39665.192
2026-01-07T11:15:00Z,26.449,57.932,53.187,40248.722
2026-01-07T11:30:00Z,26.951,58.202,53.209,40925.153
2026-01-07T11:45:00Z,26.802,58.351,53.220,41113.104
2026-01-07T12:00:00Z,26.927,58.906,53.217,41208.576
2026-01-07T12:15:00Z,27.131,58.795,52.824,40996.471
2026-01-07T12:30:00Z,27.076,59.042,53.021,40729.927
2026-01-07T12:45:00Z,26.434,58.929,52.660,40496.167
2026-01-07T13:00:00Z,26.574,59.410,52.648,39693.943
2026-01-07T13:15:00Z,26.607,58.612,52.426,38979.810
2026-01-07T13:30:00Z,26.430,58.646,52.324,37886.238
2026-01-07T13:45:00Z,26.596,58.669,52.262,36951.159
2026-01-07T14:00:00Z,35.240,59.003,52.058,35595.190
2026-01-07T14:15:00Z,35.298,59.589,52.065,34267.148
2026-01-07T14:30:00Z,34.951,60.404,51.897,32628.100
2026-01-07T14:45:00Z,35.092,60.768,51.830,30827.718
2026-01-07T15:00:00Z,25.779,60.573,51.528,29230.022
2026-01-07T15:15:00Z,25.394,61.011,51.445,27144.379
2026-01-07T15:30:00Z,25.085,61.631,51.339,25133.793
2026-01-07T15:45:00Z,25.006,61.859,51.559,22855.752
2026-01-07T16:00:00Z,24.654,62.154,51.493,20730.938
2026-01-07T16:15:00Z,24.861,61.926,51.209,18405.484
2026-01-07T16:30:00Z,24.439,62.155,51.227,15983.206
2026-01-07T16:45:00Z,24.015,63.121,51.028,13310.304
2026-01-07T17:00:00Z,23.746,63.430,50.915,10892.831
2026-01-07T17:15:00Z,23.875,63.821,51.019,8294.168
2026-01-07T17:30:00Z,23.236,63.542,50.878,5379.960
2026-01-07T17:45:00Z,23.595,64.121,50.468,2798.162
2026-01-07T18:00:00Z,22.794,64.624,50.621,98.205
2026-01-07T18:15:00Z,23.061,65.022,50.198,0.000
2026-01-07T18:30:00Z,22.361,65.243,50.455,0.000
2026-01-07T18:45:00Z,22.430,66.021,50.157,0.000
2026-01-07T19:00:00Z,21.877,66.044,49.987,0.000
2026-01-07T19:15:00Z,21.568,66.613,49.834,0.000
2026-01-07T19:30:00Z,21.284,67.999,49.719,0.000
2026-01-07T19:45:00Z,21.357,67.231,49.783,0.000
2026-01-07T20:00:00Z,21.311,68.005,49.706,0.000
2026-01-07T20:15:00Z,20.591,68.463,49.453,0.000
2026-01-07T20:30:00Z,20.876,68.439,49.261,0.000
2026-01-07T20:45:00Z,20.650,69.942,49.370,0.000
2026-01-07T21:00:00Z,20.380,69.783,49.191,0.000
2026-01-07T21:15:00Z,20.341,70.502,49.092,0.000
2026-01-07T21:30:00Z,20.221,69.896,49.093,0.000
2026-01-07T21:45:00Z,20.047,70.368,48.940,0.000
2026-01-07T22:00:00Z,19.521,70.979,48.668,0.000
2026-01-07T22:15:00Z,19.315,70.465,48.569,0.000
2026-01-07T22:30:00Z,19.213,71.356,48.486,0.000
2026-01-07T22:45:00Z,19.716,71.013,48.669,0.000
2026-01-07T23:00:00Z,19.411,71.688,48.416,0.000
2026-01-07T23:15:00Z,19.593,70.766,48.435,0.000
2026-01-07T23:30:00Z,19.341,71.928,48.362,0.000
2026-01-07T23:45:00Z,19.262,71.141,47.982,0.000
2026-01-08T00:00:00Z,19.063,71.933,57.887,0.000
2026-01-08T00:15:00Z,19.031,72.035,57.649,0.000
2026-01-08T00:30:00Z,19.134,71.264,57.650,0.000
2026-01-08T00:45:00Z,18.992,71.895,57.683,0.000
2026-01-08T01:00:00Z,19.067,70.842,57.397,0.000
2026-01-08T01:15:00Z,19.139,71.428,57.663,0.000
2026-01-08T01:30:00Z,19.793,70.992,57.440,0.000
2026-01-08T01:45:00Z,19.581,70.240,57.513,0.000
2026-01-08T02:00:00Z,19.942,70.721,57.297,0.000
2026-01-08T02:15:00Z,19.558,70.560,57.209,0.000
2026-01-08T02:30:00Z,19.895,70.301,57.135,0.000
2026-01-08T02:45:00Z,19.934,70.062,56.680,0.000
2026-01-08T03:00:00Z,20.361,69.427,56.981,0.000
2026-01-08T03:15:00Z,20.763,68.992,56.438,0.000
2026-01-08T03:30:00Z,20.967,68.724,56.768,0.000
2026-01-08T03:45:00Z,21.075,68.674,56.347,0.000
2026-01-08T04:00:00Z,20.754,68.165,56.551,0.000
2026-01-08T04:15:00Z,21.195,68.059,56.437,0.000
2026-01-08T04:30:00Z,21.712,67.624,56.278,0.000
2026-01-08T04:45:00Z,21.651,66.954,55.969,0.000
2026-01-08T05:00:00Z,22.259,67.017,56.086,0.000
2026-01-08T05:15:00Z,22.089,66.489,56.034,0.000
2026-01-08T05:30:00Z,22.722,66.070,55.855,0.000
2026-01-08T05:45:00Z,22.467,65.344,55.368,0.000
2026-01-08T06:00:00Z,23.198,65.492,55.495,0.000
2026-01-08T06:15:00Z,23.003,64.387,55.224,2864.216
2026-01-08T06:30:00Z,23.253,63.466,55.442,5493.743
2026-01-08T06:45:00Z,23.584,64.277,55.044,8018.758
2026-01-08T07:00:00Z,24.274,63.752,55.206,10663.503
2026-01-08T07:15:00Z,23.970,62.685,55.104,13396.032
2026-01-08T07:30:00Z,24.635,62.125,54.675,15850.634
2026-01-08T07:45:00Z,24.512,61.600,54.610,18302.850
2026-01-08T08:00:00Z,25.247,62.025,54.745,20694.101
2026-01-08T08:15:00Z,25.185,61.909,54.808,22913.058
2026-01-08T08:30:00Z,25.274,60.467,54.289,25116.726
2026-01-08T08:45:00Z,25.586,60.232,54.373,27084.309
2026-01-08T09:00:00Z,25.427,60.069,54.103,29026.922
2026-01-08T09:15:00Z,25.764,60.047,54.144,30895.275
2026-01-08T09:30:00Z,25.837,59.904,54.098,32553.790
2026-01-08T09:45:00Z,26.360,59.298,53.989,34244.201
2026-01-08T10:00:00Z,26.494,58.974,53.741,35621.758
2026-01-08T10:15:00Z,26.310,59.247,53.528,36869.845
2026-01-08T10:30:00Z,26.234,58.394,53.722,37934.638
2026-01-08T10:45:00Z,26.630,59.215,53.495,39109.154
2026-01-08T11:00:00Z,26.884,58.554,53.555,39782.068
2026-01-08T11:15:00Z,26.478,59.172,53.252,40477.039
2026-01-08T11:30:00Z,26.598,58.236,53.407,40676.762
2026-01-08T11:45:00Z,26.687,59.051,53.141,41152.341
2026-01-08T12:00:00Z,26.472,58.361,34.000,41245.059
2026-01-08T12:15:00Z,26.920,58.466,34.400,41193.808
2026-01-08T12:30:00Z,26.876,58.463,34.800,40727.580
2026-01-08T12:45:00Z,26.514,58.229,35.200,40304.901
2026-01-08T13:00:00Z,26.522,59.393,35.600,39842.380
2026-01-08T13:15:00Z,26.864,58.828,36.000,39061.360
2026-01-08T13:30:00Z,26.481,59.622,36.400,37898.400
2026-01-08T13:45:00Z,26.259,59.417,36.800,36905.062
2026-01-08T14:00:00Z,26.128,58.814,52.260,35735.854
2026-01-08T14:15:00Z,26.296,60.191,52.125,34255.484
2026-01-08T14:30:00Z,26.181,60.513,51.953,32596.070
2026-01-08T14:45:00Z,25.554,60.227,51.766,30880.487
2026-01-08T15:00:00Z,25.866,60.909,51.714,29273.724
2026-01-08T15:15:00Z,25.803,60.245,51.398,27233.005
2026-01-08T15:30:00Z,25.458,61.416,51.714,25167.505
2026-01-08T15:45:00Z,24.906,61.900,51.246,23057.288
2026-01-08T16:00:00Z,24.738,61.103,51.239,20788.925
2026-01-08T16:15:00Z,24.618,61.775,51.016,18197.255
2026-01-08T16:30:00Z,24.680,62.545,50.944,15942.027
2026-01-08T16:45:00Z,24.229,62.488,51.152,13231.100
2026-01-08T17:00:00Z,24.195,63.199,50.896,10885.559
2026-01-08T17:15:00Z,23.442,63.659,51.048,8096.181
2026-01-08T17:30:00Z,23.258,64.321,50.917,5393.276
2026-01-08T17:45:00Z,23.217,64.256,50.525,2827.439
2026-01-08T18:00:00Z,22.932,65.505,50.652,232.937
2026-01-08T18:15:00Z,22.489,65.321,50.221,0.000
2026-01-08T18:30:00Z,22.688,65.742,50.183,0.000
2026-01-08T18:45:00Z,22.114,65.748,50.229,0.000
2026-01-08T19:00:00Z,22.279,66.219,50.114,0.000
2026-01-08T19:15:00Z,21.773,66.515,50.152,0.000
2026-01-08T19:30:00Z,21.683,66.912,49.753,0.000
2026-01-08T19:45:00Z,21.157,67.705,49.989,0.000
2026-01-08T20:00:00Z,21.107,68.124,49.614,0.000
2026-01-08T20:15:00Z,20.863,68.948,49.491,0.000
2026-01-08T20:30:00Z,20.635,69.025,49.314,0.000
2026-01-08T20:45:00Z,20.288,69.121,49.393,0.000
2026-01-08T21:00:00Z,20.376,70.185,49.017,0.000
2026-01-08T21:15:00Z,20.019,69.847,49.220,0.000
2026-01-08T21:30:00Z,19.906,70.469,49.165,0.000
2026-01-08T21:45:00Z,20.041,70.556,49.181,0.000
2026-01-08T22:00:00Z,19.759,70.294,48.683,0.000
2026-01-08T22:15:00Z,19.725,70.300,48.916,0.000
2026-01-08T22:30:00Z,19.296,70.475,48.868,0.000
2026-01-08T22:45:00Z,19.071,70.732,48.688,0.000
2026-01-08T23:00:00Z,19.432,71.950,48.424,0.000
2026-01-08T23:15:00Z,19.054,71.679,48.291,0.000
2026-01-08T23:30:00Z,19.377,70.925,48.373,0.000
2026-01-08T23:45:00Z,19.271,70.899,48.014,0.000
2026-01-09T00:00:00Z,19.077,71.587,58.005,0.000
2026-01-09T00:15:00Z,19.541,71.031,58.092,0.000
2026-01-09T00:30:00Z,19.420,72.089,57.626,0.000
2026-01-09T00:45:00Z,19.417,71.483,57.595,0.000
2026-01-09T01:00:00Z,19.188,71.284,57.593,0.000
2026-01-09T01:15:00Z,19.529,71.435,57.517,0.000
2026-01-09T01:30:00Z,19.682,70.619,57.387,0.000
2026-01-09T01:45:00Z,19.658,70.930,57.041,0.000
2026-01-09T02:00:00Z,19.476,71.034,57.101,0.000
2026-01-09T02:15:00Z,19.781,70.550,56.826,0.000
2026-01-09T02:30:00Z,19.973,70.171,57.013,0.000
2026-01-09T02:45:00Z,19.954,70.095,56.639,0.000
2026-01-09T03:00:00Z,20.641,86.898,56.778,0.000
2026-01-09T03:15:00Z,20.327,87.188,56.413,0.000
2026-01-09T03:30:00Z,20.756,86.411,56.298,0.000
2026-01-09T03:45:00Z,21.130,86.984,56.550,0.000
2026-01-09T04:00:00Z,20.941,86.507,56.220,0.000
2026-01-09T04:15:00Z,21.041,85.909,56.011,0.000
2026-01-09T04:30:00Z,21.572,85.303,55.997,0.000
2026-01-09T04:45:00Z,21.429,84.563,55.838,0.000
2026-01-09T05:00:00Z,21.708,66.222,56.063,0.000
2026-01-09T05:15:00Z,22.261,66.858,55.890,0.000
2026-01-09T05:30:00Z,22.673,66.336,55.613,0.000
2026-01-09T05:45:00Z,22.599,65.010,55.686,0.000
2026-01-09T06:00:00Z,22.699,65.667,55.411,0.000
2026-01-09T06:15:00Z,23.235,64.673,55.394,2790.665
2026-01-09T06:30:00Z,23.451,63.899,55.400,5449.229
2026-01-09T06:45:00Z,24.036,63.663,55.098,8064.171
2026-01-09T07:00:00Z,23.795,62.910,54.889,10811.567
2026-01-09T07:15:00Z,23.931,63.206,54.835,13187.277
2026-01-09T07:30:00Z,24.482,62.241,54.782,15734.867
2026-01-09T07:45:00Z,24.604,62.097,54.729,18252.212
2026-01-09T08:00:00Z,24.736,61.968,54.740,20514.853
2026-01-09T08:15:00Z,25.023,60.968,54.369,23019.392
2026-01-09T08:30:00Z,25.476,60.498,54.278,24970.096
2026-01-09T08:45:00Z,25.783,61.059,54.177,27243.597
2026-01-09T09:00:00Z,25.996,59.934,54.240,29211.011
2026-01-09T09:15:00Z,25.807,59.463,54.174,30987.872
2026-01-09T09:30:00Z,25.817,59.565,54.269,32617.099
2026-01-09T09:45:00Z,26.432,59.679,53.918,34105.741
2026-01-09T10:00:00Z,26.122,59.225,54.079,35765.673
2026-01-09T10:15:00Z,26.328,58.973,53.754,36868.403
2026-01-09T10:30:00Z,26.237,59.310,53.489,37915.057
2026-01-09T10:45:00Z,26.684,58.475,53.595,38860.753
2026-01-09T11:00:00Z,26.913,58.652,53.213,39618.178
2026-01-09T11:15:00Z,26.783,59.091,53.446,40324.418
2026-01-09T11:30:00Z,26.439,59.182,53.299,40799.416
2026-01-09T11:45:00Z,26.503,58.344,53.326,41170.891
2026-01-09T12:00:00Z,26.745,58.357,53.058,41124.867
2026-01-09T12:15:00Z,27.124,58.619,53.009,41062.150
2026-01-09T12:30:00Z,26.425,58.816,52.864,40743.547
2026-01-09T12:45:00Z,27.063,59.175,52.534,40212.888
2026-01-09T13:00:00Z,26.772,58.268,52.680,39663.900
2026-01-09T13:15:00Z,26.584,58.351,52.640,38863.087
2026-01-09T13:30:00Z,26.628,59.451,52.219,37898.093
2026-01-09T13:45:00Z,26.609,58.533,52.022,36773.412
2026-01-09T14:00:00Z,26.491,59.793,52.143,35610.052
2026-01-09T14:15:00Z,26.039,59.092,51.945,34302.806
